"","HDFCBANK.NS","TCS.NS","RELIANCE.NS","ONGC.NS","HINDUNILVR.NS","TATAMOTORS.NS","WIPRO.NS","BAJFINANCE.NS","KOTAKBANK.NS","BHARTIARTL.NS","NSEI"
"68",878.365234375,1633.810546875,547.928039550781,58.6333923339844,2169.1640625,73.734260559082,93.0023193359375,250.309951782227,1267.60424804688,467.155914306641,9111.900390625
"69",850.164123535156,1627.427734375,534.094604492188,56.9267158508301,2145.57299804688,73.3883209228516,89.4562225341797,224.3603515625,1245.69580078125,489.619873046875,8993.849609375
"70",819.731628417969,1605.1337890625,516.443359375,56.395751953125,2274.59326171875,72.0539932250977,88.2032775878906,214.075668334961,1168.86682128906,487.994842529297,8925.2998046875
"71",835.351379394531,1587.46484375,524.617736816406,57.2301139831543,2227.54809570312,73.7836837768555,88.8179473876953,217.758926391602,1126.14526367188,478.387908935547,8992.7998046875
"72",864.359558105469,1670.85998535156,549.7470703125,57.8748588562012,2180.82275390625,75.9581451416016,88.4160385131836,226.405517578125,1181.31469726562,480.299682617188,9266.75
"73",897.166015625,1682.37670898438,558.640075683594,56.1302719116211,2136.52075195312,79.5163650512695,85.6264495849609,226.415313720703,1172.85009765625,468.685333251953,9261.849609375
"74",875.136779785156,1607.4462890625,555.7431640625,52.6031684875488,2119.009765625,73.7836837768555,84.1843643188477,205.963653564453,1125.44812011719,478.435668945312,8981.4501953125
"75",881.736022949219,1636.90991210938,612.446899414062,49.5690956115723,2181.8740234375,75.019172668457,84.4207611083984,210.720993041992,1147.35668945312,479.296020507812,9187.2998046875
"76",906.756286621094,1737.51110839844,615.725769042969,51.0861320495605,2119.1015625,74.7720794677734,85.531867980957,213.094757080078,1244.45104980469,474.134094238281,9313.900390625
"77",890.709106445312,1682.28442382812,636.431091308594,51.2757606506348,2087.64624023438,73.3389053344727,84.0425033569336,193.849578857422,1234.39318847656,472.461181640625,9154.400390625
"78",882.780578613281,1698.98205566406,642.157592773438,51.9204940795898,2121.798828125,74.3767166137695,86.0756149291992,200.500061035156,1298.17639160156,472.270050048828,9282.2998046875
"79",884.394836425781,1719.74963378906,641.43896484375,52.4893836975098,2093.90942382812,76.0569915771484,84.9645004272461,218.553451538086,1321.13073730469,464.240356445312,9380.900390625
"80",927.788330078125,1762.8583984375,640.900024414062,53.475456237793,2040.69250488281,77.2430648803711,85.4136734008789,225.257873535156,1322.32568359375,474.134094238281,9553.349609375
"81",951.241882324219,1863.50561523438,658.438842773438,60.6055221557617,2007.08825683594,92.1678314208984,90.2836456298828,227.381500244141,1351.55346679688,491.627319335938,9859.900390625
"82",876.418640136719,1785.79943847656,644.605407714844,58.0644836425781,1904.35656738281,82.9263305664062,89.8581237792969,203.992034912109,1272.48388671875,509.024993896484,9293.5
"83",865.451599121094,1787.92736816406,656.036010742188,59.505672454834,1866.72924804688,79.9611511230469,87.092155456543,196.409729003906,1233.19812011719,504.771087646484,9205.599609375
"84",898.637817382812,1760.96142578125,656.080932617188,60.1124877929688,1838.10900878906,82.2344512939453,88.4396820068359,206.601211547852,1240.76635742188,521.929809570312,9270.900390625
"85",878.317749023438,1749.90698242188,676.831115722656,57.3438949584961,1821.5126953125,81.5425872802734,87.0448837280273,202.118530273438,1194.80834960938,504.771087646484,9199.0498046875
"86",882.163391113281,1751.52575683594,701.466552734375,57.6473045349121,1910.57446289062,80.1094131469727,86.9976043701172,198.548049926758,1212.38500976562,506.683013916016,9251.5
"87",869.58203125,1790.2861328125,708.20361328125,58.4437522888184,1872.6728515625,85.1007995605469,87.3285751342773,197.655471801758,1183.50549316406,512.561889648438,9239.2001953125
"88",856.051208496094,1803.42224121094,664.389953613281,57.8748588562012,1839.34362792969,85.1996459960938,88.4396820068359,203.016052246094,1152.38549804688,535.169250488281,9196.5498046875
"89",880.833984375,1803.56115722656,678.486206054688,59.3160362243652,1824.89599609375,86.1880340576172,89.6926345825195,211.976516723633,1181.76281738281,531.441223144531,9383.5498046875
"90",848.597412109375,1759.80529785156,651.0556640625,57.7610778808594,1834.314453125,82.8274993896484,87.943229675293,207.165252685547,1168.21960449219,516.050903320312,9142.75
"91",843.327514648438,1751.06335449219,661.687805175781,57.7610778808594,1858.13415527344,83.3711090087891,86.9030380249023,204.659057617188,1173.39794921875,529.672668457031,9136.849609375
"92",794.426574707031,1799.814453125,653.232055664062,55.2958984375,1833.58276367188,79.7140502929688,86.1465301513672,190.156509399414,1109.01696777344,514.330322265625,8823.25
"93",788.729370117188,1802.63562011719,638.791259765625,58.5195960998535,1806.42541503906,80.850715637207,87.1867218017578,192.741165161133,1125.74682617188,572.402160644531,8879.099609375
"94",813.844482421875,1807.21472167969,650.035583496094,59.1643371582031,1820.41552734375,82.481559753418,87.4467697143555,200.377456665039,1155.2734375,567.861572265625,9066.5498046875
"95",816.170837402344,1841.99743652344,653.458740234375,58.4058113098145,1802.17321777344,83.1240158081055,89.4089508056641,195.21794128418,1145.46447753906,568.339477539062,9106.25
"96",796.515502929688,1868.96362304688,649.060729980469,57.7610778808594,1817.71813964844,81.8391036987305,89.3616638183594,185.909240722656,1155.373046875,567.049011230469,9039.25
"97",809.381713867188,1797.40942382812,645.660278320312,58.4058113098145,1808.48278808594,82.1356201171875,89.2671127319336,179.405853271484,1148.40222167969,534.595764160156,9029.0498046875
"98",858.045227050781,1855.04138183594,655.408264160156,59.1264114379883,1827.04455566406,83.5687942504883,95.1536178588867,189.945602416992,1212.48461914062,538.276000976562,9314.9501953125
"99",897.545776367188,1854.11608886719,667.513977050781,59.8090782165527,1837.88037109375,85.9903564453125,94.2552795410156,191.049118041992,1224.3349609375,537.941467285156,9490.099609375
"100",903.622802734375,1824.56005859375,663.954833984375,63.1086196899414,1881.22253417969,85.9903564453125,100.614624023438,191.632751464844,1218.90771484375,528.238830566406,9580.2998046875
"101",937.806030273438,1891.99755859375,689.322448730469,63.6775054931641,1928.03930664062,88.5107650756836,101.678443908691,211.956924438477,1243.20617675781,534.404541015625,9826.150390625
"102",950.482177734375,1893.75549316406,696.281982421875,63.9429969787598,1926.98767089844,95.3801116943359,102.056694030762,230.137832641602,1337.31311035156,533.496398925781,9979.099609375
"103",970.659790039062,1898.39416503906,698.979736328125,65.4600372314453,1938.96606445312,97.60400390625,99.9290466308594,236.582321166992,1380.78161621094,527.330749511719,10061.5498046875
"104",951.146911621094,1940.51599121094,716.27685546875,64.3981094360352,1939.0576171875,97.3569030761719,102.245819091797,226.886138916016,1328.84838867188,547.213806152344,10029.099609375
"105",981.199584960938,1900.3427734375,717.138305664062,65.9530639648438,1908.8828125,109.464736938477,103.427848815918,234.468475341797,1332.234375,558.589172363281,10142.150390625
"106",964.630249023438,1922.1455078125,711.606872558594,68.9871368408203,1930.91955566406,114.110191345215,107.068511962891,245.935165405273,1331.18872070312,559.353881835938,10167.4501953125
"107",937.4736328125,1922.42407226562,696.939453125,68.2665405273438,1926.16491699219,110.156616210938,103.238731384277,239.691757202148,1298.72424316406,542.768798828125,10046.650390625
"108",941.794006347656,1956.47375488281,712.808410644531,66.9391250610352,1938.14331054688,110.107192993164,102.60041809082,238.91194152832,1326.70727539062,542.099670410156,10116.150390625
"109",919.717407226562,1918.34143066406,697.188842773438,65.9151306152344,1926.53076171875,104.918121337891,100.661895751953,229.421783447266,1293.29675292969,527.521911621094,9902
"110",933.153259277344,1892.22424316406,720.357421875,63.6395950317383,1926.85070800781,104.077987670898,98.2978286743164,240.334259033203,1274.47546386719,535.408264160156,9972.900390625
"111",901.91357421875,1883.31799316406,732.032470703125,63.7912788391113,1905.865234375,99.3336868286133,101.087440490723,230.647888183594,1243.70422363281,526.422668457031,9813.7001953125
"112",940.417175292969,1898.06970214844,733.460693359375,63.6395950317383,1898.59606933594,93.6504211425781,100.425483703613,231.981903076172,1271.48815917969,520.878295898438,9914
"113",929.829956054688,1899.92504882812,732.395141601562,63.8671493530273,1900.33337402344,94.2928771972656,102.97868347168,235.022705078125,1238.62548828125,538.610534667969,9881.150390625
"114",968.475891113281,1890.92529296875,750.780334472656,63.4120216369629,1888.53784179688,95.2318496704102,103.144157409668,247.769439697266,1297.92749023438,536.172973632812,10091.650390625
"115",981.199584960938,1896.95642089844,797.706970214844,65.042854309082,1926.65197753906,101.310485839844,104.988128662109,264.704559326172,1297.08117675781,547.261535644531,10244.400390625
"116",976.831787109375,1881.50830078125,791.699584960938,64.3601760864258,1934.06286621094,101.45874786377,103.096878051758,278.603912353516,1349.71118164062,555.434692382812,10311.2001953125
"117",989.697875976562,1888.32788085938,780.251220703125,64.9669952392578,1984.83569335938,103.188430786133,104.302558898926,296.770080566406,1384.11743164062,553.283935546875,10471
"118",980.392517089844,1894.72973632812,783.402282714844,63.032772064209,1961.2216796875,103.583793640137,103.16780090332,287.839050292969,1338.30895996094,532.779479980469,10305.2998046875
"119",976.831787109375,1870.51403808594,778.890991210938,61.8950042724609,2000.67077636719,102.595397949219,103.16780090332,294.793579101562,1375.95166015625,534.356689453125,10288.900390625
"120",1003.13385009766,1965.84423828125,789.6591796875,63.8292121887207,1983.22473144531,100.223251342773,106.595687866211,284.803161621094,1334.52453613281,535.695068359375,10383
"121",1021.74475097656,1949.88647460938,781.271301269531,62.501823425293,2009.69262695312,98.2958755493164,103.877014160156,280.335235595703,1350.01000976562,542.099670410156,10312.400390625
"122",1012.05944824219,1931.79443359375,772.634155273438,61.7053680419922,2006.97680664062,97.1098022460938,103.853385925293,277.691680908203,1354.7900390625,535.169250488281,10302.099609375
"123",1029.86315917969,1940.97924804688,787.822875976562,61.022705078125,1998.13903808594,99.5807876586914,103.569702148438,289.746887207031,1351.10546875,535.455993652344,10430.0498046875
"124",1034.42102050781,2001.37854003906,801.385620117188,62.0846366882324,1980.96911621094,100.371513366699,106.004676818848,290.762115478516,1346.37512207031,533.8310546875,10551.7001953125
"125",1019.75054931641,2040.81005859375,813.927551269531,62.501823425293,2001.1767578125,102.249458312988,106.288375854492,287.549713134766,1348.16772460938,555.817016601562,10607.349609375
"126",1047.33447265625,2099.7705078125,843.017578125,63.5258178710938,1990.03759765625,107.735054016113,105.271820068359,304.940948486328,1362.20910644531,551.180847167969,10763.650390625
"127",1049.37609863281,2105.986328125,830.111450195312,62.1604766845703,1983.1787109375,107.784469604492,106.335655212402,328.791442871094,1362.55749511719,542.1474609375,10799.650390625
"128",1054.31359863281,2058.66967773438,818.525512695312,61.6674537658691,2012.54663085938,104.127403259277,105.484588623047,314.676330566406,1347.1220703125,536.555419921875,10705.75
"129",1068.1767578125,2045.17016601562,830.4755859375,60.8330688476562,2003.15625,105.708831787109,104.775367736816,326.638366699219,1362.4580078125,543.581298828125,10813.4501953125
"130",1049.32849121094,2061.87084960938,854.967651367188,59.5815162658691,2047.30053710938,106.351295471191,105.011772155762,325.083709716797,1343.73620605469,549.364562988281,10768.0498046875
"131",1025.73278808594,2059.6904296875,880.893737792969,59.8470039367676,2085.4609375,106.746650695801,107.612258911133,317.280578613281,1329.99377441406,560.93115234375,10802.7001953125
"132",1005.41265869141,2015.10974121094,872.699340820312,58.6713066101074,2057.38110351562,103.929725646973,106.382926940918,312.998992919922,1292.89868164062,563.368835449219,10607.349609375
"133",1000.00036621094,2072.5859375,839.466613769531,57.8369293212891,2094.57470703125,102.00235748291,124.231620788574,308.90869140625,1284.63305664062,538.75390625,10618.2001953125
"134",1008.92602539062,2078.0263671875,839.193542480469,57.7610778808594,2106.26708984375,101.755249023438,123.829719543457,314.357574462891,1317.14733886719,537.941467285156,10739.9501953125
"135",1043.01403808594,2046.41088867188,870.28662109375,60.9468460083008,2149.2607421875,105.165222167969,123.569686889648,323.823211669922,1321.92736816406,541.765014648438,10901.7001953125
"136",1075.8681640625,2053.05908203125,874.01953125,60.9089279174805,2145.9462890625,103.83088684082,128.03776550293,337.575347900391,1313.56237792969,550.368286132812,11022.2001953125
"137",1081.09045410156,2069.00634765625,897.532775878906,62.5397338867188,2134.02392578125,107.191429138184,128.297790527344,322.955108642578,1353.34606933594,542.721008300781,11162.25
"138",1069.50610351562,2037.29760742188,912.305480957031,62.6535034179688,2070.04052734375,103.929725646973,125.768272399902,319.085479736328,1336.76525878906,544.059326171875,11132.599609375
"139",1073.35168457031,2018.93298339844,936.797424316406,62.6914443969727,2035.83862304688,104.819290161133,126.051971435547,323.479888916016,1368.33349609375,542.195251464844,11215.4501953125
"140",1062.6220703125,2006.10046386719,977.018005371094,61.4398880004883,2033.95166015625,102.545974731445,127.919570922852,318.97265625,1344.38342285156,534.786865234375,11194.150390625
"141",1025.0205078125,2052.0361328125,981.59326171875,61.2881965637207,2045.18334960938,100.519760131836,127.115783691406,311.056854248047,1317.09741210938,534.834655761719,11131.7998046875
"142",1031.80969238281,2147.76684570312,991.380981445312,60.6055221557617,2064.5625,105.214637756348,130.236358642578,317.771026611328,1378.29187011719,539.709899902344,11300.5498046875
"143",1010.87237548828,2116.42944335938,954.483581542969,60.3020973205566,2054.20532226562,104.522766113281,130.969207763672,322.150787353516,1383.66918945312,541.239379882812,11202.849609375
"144",997.626647949219,2119.63745117188,960.037536621094,58.9367790222168,2029.98205566406,102.447135925293,134.326187133789,315.681762695312,1379.23767089844,528.33447265625,11102.150390625
"145",980.677429199219,2121.40502929688,941.031188964844,59.3918991088867,2043.20300292969,103.435531616211,132.836822509766,318.918731689453,1360.06799316406,530.3896484375,11073.4501953125
"146",951.431762695312,2096.0654296875,914.581604003906,57.5714492797852,2038.21069335938,111.738052368164,133.120513916016,311.385498046875,1303.10607910156,523.220275878906,10891.599609375
"147",989.080749511719,2091.92797851562,979.043884277344,57.7231521606445,2032.01611328125,110.156616210938,132.884094238281,317.378723144531,1318.44189453125,524.797607421875,11095.25
"148",975.692443847656,2101.04052734375,968.0498046875,58.3678932189941,2029.01062011719,114.060775756836,131.536575317383,319.983001708984,1328.64929199219,534.308959960938,11101.650390625
"149",988.178588867188,2146.232421875,971.532470703125,59.202262878418,2052.95678710938,115.444534301758,132.22216796875,328.129364013672,1334.52453613281,532.726013183594,11200.150390625
"150",991.169738769531,2134.3759765625,977.154663085938,59.6573829650879,2043.80358886719,117.717834472656,131.158340454102,339.811798095703,1336.91479492188,538.00244140625,11214.0498046875
"151",997.626647949219,2122.70654296875,965.045166015625,59.9607810974121,2040.29040527344,122.412712097168,131.158340454102,337.717620849609,1354.541015625,536.131713867188,11270.150390625
